time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,-6.35927948852,-0.276236389027,20.0373879484,6.23660645296,0.451645219561,0.0,-6.52255114702,-0.722907422239,4.56491715886,0.0270274371564,0.230196742924,0.0,388.5415478062907,388.0749976315297,387.8758346890249,386.9058594968972
3.3000000000000025,-6.75695609644,-0.320155716515,20.3051602042,6.23848725142,0.465279787858,0.0,-6.73447377621,-0.740960696379,4.36046954561,0.0388239203948,0.220576046173,0.0,401.7885717654892,400.9724175232982,401.09344715101236,402.16414935418265
3.3600000000000025,-7.17067688191,-0.365404720918,20.5667205842,6.24107791238,0.478980493156,0.0,-7.05712245818,-0.767051574927,4.35634721218,0.0507063565842,0.240537111058,0.0,473.8078347932556,475.3879979060522,474.14014974380717,475.0532723196318
3.4200000000000026,-7.60320473747,-0.412098620335,20.8262381633,6.24391144028,0.49342747844,0.0,-7.36146176319,-0.789124592216,4.29262379319,0.0391540316739,0.24126956849,0.0,458.8098655715909,458.92394906931065,458.9846942500046,458.06793892228296
3.4800000000000026,-8.05496703598,-0.460118317972,21.0830325227,6.24655049131,0.508231498977,0.0,-7.69819263655,-0.811253342751,4.26514760223,0.0522194223054,0.2558659956,0.0,474.8102050291964,475.98528035938887,474.0024071215794,475.0066133260476
3.5400000000000027,-8.5244145744,-0.509231708264,21.3329387121,6.24934483751,0.523770026123,0.0,-7.95121111836,-0.825665104559,4.06417997042,0.0318123621207,0.264552683374,0.0,416.8041508490715,417.6349736598442,418.04713845110405,416.26594176652685
3.6000000000000028,-9.00971982968,-0.559200824449,21.5713625327,6.25129725145,0.539560062919,0.0,-8.22674258358,-0.839824133368,3.88209460146,0.0339573462651,0.260248574765,0.0,426.15254277560445,425.85741067283817,427.7482916266285,427.9314198720915
3.660000000000003,-9.51110312056,-0.609953579386,21.797493612,6.25369001204,0.554837560281,0.0,-8.48718716024,-0.851793484057,3.65467122695,0.0496646133658,0.239985467217,0.0,413.40277041492607,411.6829435822248,411.4546306677082,412.8442794835734
3.720000000000003,-10.0313379304,-0.661532037421,22.0145888586,6.25650628964,0.569209143708,0.0,-8.85476402829,-0.867212208537,3.57960659591,0.0408371697522,0.238593995024,0.0,471.72627225573825,471.6724372357362,472.63138125523585,471.95150868148505
3.780000000000003,-10.5727078262,-0.713939235884,22.2250516733,6.25903933291,0.583919116641,0.0,-9.19179081892,-0.879491032046,3.43398375972,0.044843326812,0.255815259281,0.0,451.4853772292411,452.9316748803945,451.44687919885075,451.77104995311777
3.840000000000003,-11.132502075,-0.766970934798,22.4234209785,6.26182395893,0.598884854767,0.0,-9.46914635626,-0.888079407253,3.17721545754,0.049372704331,0.231939908341,0.0,414.92877823410157,412.89337237199527,412.6862378662477,413.0874396725647
3.900000000000003,-11.711155013,-0.820546820814,22.6090588834,6.26491588128,0.612346119622,0.0,-9.82012179777,-0.897563168946,3.00879547639,0.0555329700711,0.201500205381,0.0,452.6624011088004,450.2534675078834,450.9657152207126,451.4648529007765
3.960000000000003,-12.3081677966,-0.874574843532,22.7801496464,6.26811848637,0.624406851518,0.0,-10.0815423738,-0.903233024443,2.6935041606,0.0486740528967,0.200019601229,0.0,397.01677431032,396.9257399649915,396.7177911455075,396.0894857902173
4.020000000000002,-12.9227689443,-0.928949442519,22.9344501932,6.27131875971,0.636483704749,0.0,-10.4061467616,-0.909082577555,2.44837415555,0.0613279942693,0.203687195246,0.0,427.75232826339993,428.1060398209733,428.6029328103193,429.6793762786707
4.080000000000001,-13.5632782534,-0.983732432691,23.082129546,6.27469966631,0.649031332364,0.0,-10.9441460471,-0.916658686165,2.47028183801,0.0438474702953,0.218228014264,0.0,530.082479331711,531.1160700144068,530.4877114455255,529.2872529295856
4.14,-14.2303998255,-1.03884623726,23.2228797853,6.27722303678,0.662350407392,0.0,-11.2941353002,-0.920328812491,2.21949202029,0.0382097799753,0.228589944498,0.0,439.85296493648184,440.75974194266337,440.89999253906126,440.4347524070265
4.199999999999998,-14.9175507553,-1.09414521528,23.3467196872,6.28024586599,0.676725948962,0.0,-11.6119702202,-0.922854362768,1.90689292677,0.0675443130404,0.255518026683,0.0,419.215362329998,421.60944363981804,418.8428149774228,421.3889893060865
4.259999999999997,-15.6242573411,-1.1495689719,23.4517955756,0.00122789855972,0.692072238925,0.0,-11.9459169915,-0.924436944495,1.59371201664,0.073026018125,0.256272596346,0.0,424.7563951190349,424.89016637635297,424.9655425629376,425.439240492574
4.319999999999996,-16.3537968981,-1.20504732618,23.5407949803,0.00618826519055,0.707799611791,0.0,-12.3726049005,-0.924597695199,1.36987050192,0.0971189673371,0.27179294328,0.0,466.4905112736516,467.7664364950169,466.74327671186495,468.6254974060984
4.379999999999995,-17.1083858884,-1.26048868382,23.6149683833,0.0119778283518,0.724218805499,0.0,-12.7809604978,-0.923199273727,1.09960793984,0.0952108585352,0.277128235136,0.0,457.3672019777836,457.86535138061447,456.9332823347803,456.7887485857619
4.439999999999993,-17.8878665309,-1.31579468614,23.6726224488,0.0175934603363,0.740612347403,0.0,-13.2022255232,-0.920119392402,0.819004872715,0.0901488454982,0.264006189123,0.0,461.96033703717563,460.9963041321441,461.5409526129341,461.1481513807448
4.499999999999992,-18.691723591,-1.37089593609,23.7117066729,0.0230521232975,0.756101922154,0.0,-13.5936865551,-0.916439809268,0.480969111849,0.0925848393902,0.242722669694,0.0,447.02279396467253,445.3505380331879,446.15870690407564,446.36453542617465
4.559999999999991,-19.5176478602,-1.42578748542,23.7282898671,0.0287373212917,0.770822796798,0.0,-13.9381496404,-0.91318354598,0.0695202560354,0.098768463579,0.250130698862,0.0,421.84328082912657,422.54639850943505,421.1766181488699,421.71948045667875
4.6199999999999894,-20.3658259777,-1.48042379404,23.7211232693,0.0345590993303,0.785747813958,0.0,-14.3351530953,-0.907930878073,-0.311382023428,0.0933061482867,0.245842289543,0.0,442.8333901507612,442.54261051452005,443.88276861386447,443.4421320330178
4.679999999999988,-21.2403507307,-1.53464451015,23.6928613593,0.0400782768579,0.80019715833,0.0,-14.8158402995,-0.899343204059,-0.634628151564,0.0892086421231,0.228218270221,0.0,477.82449405952315,476.53174381581766,477.6321400011804,477.3258801435576
4.739999999999987,-22.1417151846,-1.58841754632,23.642437966,0.0455216503303,0.813398750342,0.0,-15.2303349082,-0.893077607455,-1.04937786077,0.0935893760366,0.193831489313,0.0,450.1794069243702,447.43313893302746,448.4513515146161,448.8140171637588
4.799999999999986,-23.0655535484,-1.64192531394,23.5640825256,0.0509175232343,0.824777419318,0.0,-15.5657826216,-0.890553631177,-1.56479480641,0.0813780367357,0.179597182294,0.0,410.88368020491043,409.6572124890368,411.52034941330845,410.44483921714493
4.859999999999984,-24.0107456638,-1.69524861618,23.4551614993,0.0563143862199,0.835144224127,0.0,-15.9420030494,-0.886958506973,-2.06868431045,0.103132946547,0.153491707399,0.0,425.48693243443955,423.27457180932004,423.7878231075692,425.6615949747761
4.919999999999983,-24.9796200966,-1.74832927882,23.3161723838,0.0628293849304,0.84433263322,0.0,-16.3551818978,-0.8824804613,-2.56741541475,0.117705834167,0.15242852353,0.0,436.6207042045334,436.55453334701343,435.7239925581614,436.95170638723835
4.979999999999982,-25.9713145062,-1.80128917732,23.1446181552,0.070305997447,0.853429402207,0.0,-16.7033523663,-0.883003193328,-3.15369816241,0.135706542423,0.149931551342,0.0,403.59411667362485,403.3927625435283,401.5099402467926,403.1562966633461
5.0399999999999805,-26.9888508592,-1.85403320801,22.9412619478,0.0787174323362,0.862250223559,0.0,-17.2154481186,-0.87528999998,-3.62916374625,0.147908556113,0.140433938303,0.0,468.2948230618433,467.5741195625817,466.438236108665,467.4077396492976
